idx,frr,quagga,bird,batfish,gobgp,label,output
106971,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
106985,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
107015,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
107035,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
107051,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
107102,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
107115,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
107118,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
107122,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
107124,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMC,yyyyyynnyy
107140,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_C,yyyyyynnyy
107147,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
107148,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
107149,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
107150,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
107151,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
107153,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
107179,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
107199,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
107216,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
107219,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
107220,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
107221,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
107239,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
107262,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
107265,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
107266,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
107287,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
107288,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
107289,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
107290,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
107307,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
107311,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
107312,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
107313,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
107328,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
107332,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
107333,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
107335,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
107337,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
107338,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
107384,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
107440,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
107508,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
107617,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
107621,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
107623,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
107624,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
107637,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
107686,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
107745,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
107770,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
107777,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
107778,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
107780,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
107781,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
107782,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
107797,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
107798,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
107855,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
107871,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
107915,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
107942,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
107943,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LM,yyyyyynnyy
107944,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
107954,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
107957,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
107958,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
107959,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
107995,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108040,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108091,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108145,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108162,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
108184,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108185,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
108208,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
108238,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
108242,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
108243,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
108264,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
108265,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
108266,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
108267,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
108311,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108333,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
108339,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
108341,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
108360,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108399,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
108406,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
108408,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
108419,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108466,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108484,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108500,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108539,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108569,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108570,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
108583,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108596,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
108603,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_LC,yyyyyyynyy
108604,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_MC,yyyyyyynyy
108612,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
108613,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
108614,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
108615,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
108616,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
108674,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
108675,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
108703,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
108712,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
108713,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
108714,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
108715,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
108716,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
108717,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
108718,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
108719,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMD,yyyyyyynyy
108739,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
108740,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
108741,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
108761,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
108762,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
108763,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
108784,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108786,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
108805,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_D,yyyyyyynyy
108811,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
108812,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
108813,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
108814,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
108815,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMC,yyyyyynnyy
108879,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
108904,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
108921,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
108932,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
108982,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
108998,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109013,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109069,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109113,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109140,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
109141,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
109158,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109299,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
109300,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
109301,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
109302,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
109303,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
109323,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109324,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
109377,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109393,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109425,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109426,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
109427,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
109428,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
109429,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
109430,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LD,yyyyyynnyy
109431,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
109447,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
109467,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
109472,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
109473,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
109487,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
109491,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
109496,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
109498,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMC,yyyyyynnyy
109609,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109670,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109721,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
109722,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
109797,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109851,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109916,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
109946,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
109950,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
109954,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
109955,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
109956,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
109957,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
109958,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
109959,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
109960,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
109961,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMD,yyyyyyynyy
109983,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
109984,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
109985,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
109986,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
109989,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
110065,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
110066,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
110091,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
110115,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
110116,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
110117,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
110137,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
110138,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
110141,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMC,yyyyyynnyy
110157,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
110160,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LM,yyyyyynnyy
110171,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMCA_C,yyyyyyynyy
110178,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_LMC,yyyyyyynyy
110184,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_D,yyyyyyynyy
110187,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_LMC,yyyyyyynyy
110196,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
110198,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
110199,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
110201,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
110216,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
110217,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
110218,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
110219,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
110220,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
110222,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
110266,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
110325,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
110327,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
110328,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
110331,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
110364,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
110388,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
110389,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
110390,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
110391,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
110392,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
110394,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
110462,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
110492,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
110493,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
110561,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
110562,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
110600,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
110619,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_C,yyyyyynnyy
110640,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_L,yyyyyynnyy
110645,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMA_C,yyyyyynnyy
110651,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
110666,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMC,yyyyyynyyy
110669,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
110670,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_L,yyyyyynnyy
110671,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
110672,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
110736,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
110737,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
110764,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
110765,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
110766,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
110848,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_C,yyyyyyynyy
110865,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_LC,yyyyyyynyy
110866,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_MC,yyyyyyynyy
110874,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_D,yyyyyyynyy
110875,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_LC,yyyyyyynyy
110876,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_MC,yyyyyyynyy
110885,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
110886,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
110888,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LD,yyyyyyynyy
110889,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MD,yyyyyyynyy
110900,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
110901,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
110902,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
110903,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
110964,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
110973,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_D,yyyyyyynyy
110976,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
110994,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
110995,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
111022,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_M,yyyyyynnyy
111023,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LC,yyyyyyynyy
111024,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MC,yyyyyynnyy
111048,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
111049,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
111051,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LMC,yyyyyynnyy
111065,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMC_C,yyyyyyynyy
111067,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_M,yyyyyynnyy
111068,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_LM,yyyyyynnyy
111072,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PMA_C,yyyyyyynyy
111076,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMC,yyyyyyynyy
111077,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
111078,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_D,yyyyyynnyy
111081,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_LMD,yyyyyyynyy
111092,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PMC_L,yyyyyynnyy
111097,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PMA,yyyyyynyyy
111098,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LC,yyyyyynnyy
111099,"yes,yes","yes,yes","yes,yes","yes,no","yes,yes",PM_MC,yyyyyyynyy
111100,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM_D,yyyyyynyyy
111101,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_LD,yyyyyynnyy
111102,"yes,yes","yes,yes","yes,yes","no,no","yes,yes",PM_MD,yyyyyynnyy
111120,"yes,yes","yes,yes","yes,yes","no,yes","yes,yes",PM,yyyyyynyyy
